x,m,y
-2.115220201972579,-1.750915951050807,-1.4251187013688587
0.6770659279157637,0.8133963359841416,1.7872851854410714
1.0732191705873058,1.0961196882145727,2.347033761976693
-0.4609926902256967,-0.4923527214381162,1.1516546409792063
0.6086769750571329,-1.4142507591590818,0.2636106425071314
0.29540045039361323,-0.5733428246693858,0.5313001629085697
0.942457473754528,-0.07046272414954124,0.8516012076395894
-0.39919624501888684,0.563553564738992,-0.4990016373493765
1.5227918014377364,2.363040969002317,3.647751531163065
0.26620553773719485,1.4926377184062984,-0.04864622945336533
-1.0653455782112642,-1.9789865707791297,-3.2440456993739155
-1.5344496391993558,-2.173743046914717,-1.1570082087921287
0.24267325647855376,0.19422289827467887,0.925500917470344
1.8957398927438633,1.8808168365596816,-1.392554037882914
0.17908313574326226,0.37446093008012643,0.6510290368942084
1.9211452013724166,2.7250574734629374,3.007935372678036
1.4028871997731298,0.3725726082617366,2.436964872103726
-0.4128816705584679,-1.719940021771103,0.14683517735301488
0.1497329613117423,-1.7458480672754164,-0.9688157239807744
0.4101763099960679,-1.4895455104870265,0.38667895007236447
0.9710017544005322,0.4876215419499783,2.236420880238502
0.6375481954490416,1.1047172226923054,-1.4370899796599894
0.4783112763973154,1.3016869869780834,0.8674370536230632
0.12298309954723947,-0.969501567250153,-1.20652515463048
-0.5487750547482863,1.0214624965214927,0.7526573627306498
0.7017003326045547,-0.49404973122847257,-0.335839263732057
-0.45264089728620804,-0.8253546548899159,0.3925152453775463
0.4019758814632583,0.03798537387110365,1.4485380571921742
-0.3639182277017429,0.04887686167914221,-1.3128656198098736
1.7601414475118504,2.5527054740006507,0.37844698573644897
-0.5655510076782786,-0.889588911095313,-0.484167636538279
-0.2478395651536194,0.5633883543012131,-0.3938862169044767
-0.5258901309667232,0.8950221702149371,-1.0548626366400011
1.3086129349634976,2.1463278614705703,1.180785384376313
0.14658836547790385,-1.153849551762536,-2.1151657061376246
0.4133677430213552,0.020026020813416645,1.2058168211756843
2.0163336949620887,1.8384105620464961,1.508436139838372
1.0334822079172148,2.8862558012051833,1.7119431413885788
1.4709758811371743,2.056258372404113,-0.6010490371544654
