x,m,y
4.130587549489414,3.6374722204435352,8.738475496587931
-0.5649325547932639,2.8846803005943205,4.9247435015315055
-1.6357789743838531,-2.043131481591471,-5.246360470855167
-1.8207466085381503,-4.1049954182486434,-6.933772292195178
1.3916632903144703,3.1124507837563704,4.335575086004678
0.5945883921979188,-0.26654300357694893,0.3364633670513889
-0.44125788119491155,2.2119152906416337,2.509554768981855
-0.34557992023835454,0.850776713956703,1.5488172139582537
2.0792334880350642,2.4926891241235483,6.497416207702414
-1.286701432245155,-0.5010601113898476,-2.8807066089199074
3.6595392483008724,4.88696450178744,10.249608009181449
-0.2584795636277683,0.8930268456143322,2.893924842808349
-1.3275493994190022,4.720797861028312,6.5961549942691
-0.6885781127229634,0.13906291803054616,-0.9869468291687021
-0.09665037905917297,0.19400180290429647,1.7513743512103066
-3.547932692240111,0.719622088324948,-3.0657387268589558
1.2662268792699838,2.253728399213201,3.3538383361301256
-0.9400800117760589,-0.6209238149384222,-1.3594019110694957
1.4882035557193942,2.689001945771048,7.230789338750915
1.6802420680372294,4.385325518914982,9.63461248499943
-0.7259678445703269,1.2010578988142453,-0.7658416066342717
0.9004937246970502,3.158784630402976,6.818180907330188
-0.6047350385249058,-1.0639714751735125,-3.9602984987558463
0.31282243231397333,2.6020259180455807,6.158852317922592
-3.529991849361738,-3.656896890753738,-9.135745662521094
0.28673223055605823,2.9448736252990475,4.514094614332077
-0.02788003955570912,1.296121778635548,1.8968025473038126
-3.7728249477785027,-3.717139373834262,-9.337120315981533
1.831349436470157,3.4115826077705083,8.972595214680453
0.05495750705212124,-1.1195425740092866,-1.3227564476335574
-0.012267212516152141,2.0307138174690267,2.2777421187940385
2.1214091031455604,2.5638791841140485,5.050369476526395
-0.6594690229519826,0.3044263015577494,1.9674844006067307
-1.0385694789018802,-1.1178887880161246,-6.357809885765013
0.8662822860089902,1.951185214607389,7.815810257501927
0.14766347021910015,1.7215449693727234,1.5133406433694907
-0.9547830895924714,-1.1720250120743865,-3.7297191004716845
-0.691149965050997,1.0741472966963224,2.0298793799519474
-1.7297759805653297,-0.30108683305948714,-0.9321784926820638
-0.10146504201246298,0.1859433471240628,2.3780957513837215
0.6768238631394137,1.9519019881095676,1.9772585115208432
-0.0921404269158058,0.7327856932698289,0.46309497783143705
1.7281211184484202,3.961632889112627,9.507093593866326
-3.953533811911683,-2.485275646012597,-6.723242113458755
1.2053575570975756,2.8704390605566,4.53987815848081
5.26001530082607,3.4101721294170115,8.849741047343658
-1.7286712362719716,-1.5734363856185754,-0.7423850318518106
-0.49935110639148556,0.1562446273989559,-2.201019436262139
-3.3329619594999578,-1.33503617512718,-5.46334502894032
1.6241467293443521,3.6285911325063824,8.926908105948158
1.1867307634745052,5.880285956332714,12.96124942079203
-0.029750712344255848,0.9479491012867431,0.414794942607828
-0.4734159011268457,1.5733524180443275,-1.1854091104220095
0.4726829066379241,1.8955237071843518,9.050589381523713
-2.5020797153492684,-3.7154808250768463,-6.532019581989818
2.8751197566697475,3.8718089939586466,6.12438172054056
0.11562808172683688,2.1869847047786104,2.182135685537877
-0.12587364487787114,0.533365501678423,3.062592431593643
-1.4941835676961528,-1.6753672765763603,-5.329797939185238
0.08691520424636306,1.497101709149515,1.5503597876788007
0.2915093282285492,1.128661174848461,2.275940843607369
1.4375256113713768,2.1188199464410356,5.749764454212957
-1.3718519146194288,-2.5652297283971928,-12.241029587692395
-1.6497972993391492,0.7149517243309353,-1.115992822794242
-2.1441169372754483,-1.5221012162191343,-7.700937541200328
3.0597870202044715,4.5500460437388766,9.610116320354868
-0.3971453493885112,0.4785173791746632,-1.1678668107778436
-3.5685480480249585,-4.464636372723773,-9.035624451772328
0.14207381428252577,2.783580303891903,7.140860924684959
0.7459535474152162,1.4591076184926342,2.8130383814698012
0.12092763857265956,1.0538412025978832,4.981729693655552
0.8701162660496852,1.8709855349386362,3.704013586049654
-0.14995812801322925,1.3871649563289785,1.729414306732133
-0.27192347545513906,-0.42884552521818575,-4.872063344280575
1.2867003572811928,4.645212902114636,5.943515905863537
0.7066700710749815,1.8303487407838854,2.350908909936229
-2.6500864341377,-1.4598117427742812,-6.710911232304271
3.7473070654066776,7.260770631001321,18.45347785184592
-1.4084906811932494,-3.363396468882881,-10.867163390377282
0.8634764476187875,0.3964102588552443,0.767551698272108
3.6350264460208663,4.981255379837482,10.879539245156677
-1.7580423684368918,-1.1964631737723224,-4.338776733596772
-2.251846231715557,-2.4153847651736613,-7.211436389831574
-2.8721411093047604,0.2517402897692036,0.39297176086335295
-0.7829934378187433,1.9354257729152382,1.9541251394656183
-0.023731470574161587,2.0410573893799553,1.6487513333308843
-0.7193129041303558,0.05704859353025876,-2.1959095440797283
-2.185508560135829,-0.07928340220474195,-1.8417564095239234
4.621188427318197,6.310389495429471,14.910898454597337
-2.1861101760185657,-3.4749959418973333,-4.398022079303528
0.060210922319564625,1.52832308420389,4.860109570715528
-0.7968622557421223,1.898643134097001,2.6114162450814304
-3.383721711379179,-2.187599744488959,-7.291451837947378
0.02567954899102588,2.870061792875097,9.002416770312953
1.8435905997530884,4.602390973038984,8.131272111389832
2.7588721034971138,5.809305471165997,12.323209261081146
-1.7197337332169287,-0.1642714250824644,1.7349237167514442
2.8021953960765518,6.271458274361132,12.727739810239903
-1.9140116710562556,1.572604197465572,-0.683514962309745
3.643934037758902,7.298753835112113,14.211559489305937
